Campaign,Clients,Service Type,Goal,Remaining,Desired Daily,URL,Start Date,Status,Confirm Start Date?,Ask for Access,Ask Client for YT SS,Views Stalled?,Paid R?,Sale Price,Invoice,Comments,In Fixer?,Client Notes
SVDDEN DEATH LIVE @ ULTRA MIAMI 2024,Shalizi Group,WW Display,50000,0,,https://www.youtube.com/watch?v=Vmpa8khOPXs,4/3/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1KVDGb2uhQiBIjo6GDzlg8x1Nd3PIPxKI8pgSIk5oj30/edit#gid=0,,
Marshmello x SVDDEN DEATH x Crown The Empire - Fireball,Shalizi Group,WW Display,50000,0,,https://www.youtube.com/watch?v=YLOlXLfcu_s,4/2/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1l7igTyz8BqRrMZr7hkWCTcnFR8sYAn4zKUbWzafB2qo/edit#gid=0,,
Marshmello x SVDDEN DEATH x Crown The Empire - Fireball,Shalizi Group,WW Website Ads,25000,0,,https://www.youtube.com/watch?v=YLOlXLfcu_s,4/2/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1l7igTyz8BqRrMZr7hkWCTcnFR8sYAn4zKUbWzafB2qo/edit#gid=0,,
Marshmello x SVDDEN DEATH x Crown The Empire - Fireball,Shalizi Group,WW Skip,1000000,0,,https://www.youtube.com/watch?v=YLOlXLfcu_s,4/2/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1l7igTyz8BqRrMZr7hkWCTcnFR8sYAn4zKUbWzafB2qo/edit#gid=0,,
Marshmello x SVDDEN DEATH x Crown The Empire - Fireball,Shalizi Group,CUSTOM,300,0,,https://www.youtube.com/watch?v=YLOlXLfcu_s,4/2/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1l7igTyz8BqRrMZr7hkWCTcnFR8sYAn4zKUbWzafB2qo/edit#gid=0,,
"4B, Viperactive - Throw It Back",Dim Mak,US Website Ads,5000,0,,https://www.youtube.com/watch?v=DWaii_KNGv4&feature=youtu.be,3/22/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/10hwLnp1wfEbw5EkujU391_SreIVq0PFv10p7DWTLPwo/edit#gid=0,,
"4B, Viperactive - Throw It Back",Dim Mak,WW Website Ads,10000,0,,https://www.youtube.com/watch?v=DWaii_KNGv4&feature=youtu.be,3/22/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/10hwLnp1wfEbw5EkujU391_SreIVq0PFv10p7DWTLPwo/edit#gid=0,,
"4B, Viperactive - Throw It Back",Dim Mak,WW Display,22000,0,,https://www.youtube.com/watch?v=DWaii_KNGv4&feature=youtu.be,3/22/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/10hwLnp1wfEbw5EkujU391_SreIVq0PFv10p7DWTLPwo/edit#gid=0,,
GloatyTheGoat - APESHIT,GloatyTheGoat,WW Website Ads,45000,0,,https://www.youtube.com/watch?v=gMLJtT0ZsjA,3/22/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1Mps1X_OfAuf3Pa9M-h6w3PIuHfybsH3yOG_flgscAzg/edit,,
GloatyTheGoat - APESHIT,GloatyTheGoat,US Website Ads,10000,0,,https://www.youtube.com/watch?v=gMLJtT0ZsjA,3/22/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1Mps1X_OfAuf3Pa9M-h6w3PIuHfybsH3yOG_flgscAzg/edit,,
Steve Aoki - She Calls Me Love,Dim Mak,US Website Ads,5000,0,,https://youtu.be/veSsIJTKG8o,3/22/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1EgPFUVT_aXGjrbGaHIVbn4zg3p833Tb7DPLmO2tuSaQ/edit#gid=0,,
Steve Aoki - She Calls Me Love,Dim Mak,WW Website Ads,10000,0,,https://youtu.be/veSsIJTKG8o,3/22/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1EgPFUVT_aXGjrbGaHIVbn4zg3p833Tb7DPLmO2tuSaQ/edit#gid=0,,
Steve Aoki - She Calls Me Love,Dim Mak,WW Display,22000,0,,https://youtu.be/veSsIJTKG8o,3/22/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1EgPFUVT_aXGjrbGaHIVbn4zg3p833Tb7DPLmO2tuSaQ/edit#gid=0,,
Cheyenne Giles - Beg For It,Dim Mak,WW Website Ads,10000,0,,https://www.youtube.com/watch?v=8gogI29E_o0&feature=youtu.be,3/15/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1TVh6C0KHt39a15jBqQUy-sGz0wvbssGHOMWfalnjI9E/edit#gid=0,,
Cheyenne Giles - Beg For It,Dim Mak,US Website Ads,5000,0,,https://www.youtube.com/watch?v=8gogI29E_o0&feature=youtu.be,3/15/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1TVh6C0KHt39a15jBqQUy-sGz0wvbssGHOMWfalnjI9E/edit#gid=0,,
Cheyenne Giles - Beg For It,Dim Mak,WW Display,22000,0,,https://www.youtube.com/watch?v=8gogI29E_o0&feature=youtu.be,3/15/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1TVh6C0KHt39a15jBqQUy-sGz0wvbssGHOMWfalnjI9E/edit#gid=0,,
CHYL - Full Speed,Dim Mak,US Website Ads,5000,0,,https://www.youtube.com/watch?v=aEWUiClMsHM,3/15/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1loFF4E6S35tu9uX9b4gB6I478Oibq0myarpN4FhIFFw/edit#gid=0,,
CHYL - Full Speed,Dim Mak,WW Display,22000,0,,https://www.youtube.com/watch?v=aEWUiClMsHM,3/15/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1loFF4E6S35tu9uX9b4gB6I478Oibq0myarpN4FhIFFw/edit#gid=0,,
CHYL - Full Speed,Dim Mak,WW Website Ads,10000,0,,https://www.youtube.com/watch?v=aEWUiClMsHM,3/15/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1loFF4E6S35tu9uX9b4gB6I478Oibq0myarpN4FhIFFw/edit#gid=0,,
Bassgazm - Bang This,Bassgazm,US Display,5000,0,,https://www.youtube.com/watch?si=PzZHXKYO05AVwmP2&v=Yf-l_bKqk1I&feature=youtu.be,3/12/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1CGBg1qy0mlYm5bSLbqWViEdDpAzApgCFGD3-ZjfpX0U/edit#gid=0,,
Bassgazm - Bang This,Bassgazm,US Website Ads,5000,0,,https://www.youtube.com/watch?si=PzZHXKYO05AVwmP2&v=Yf-l_bKqk1I&feature=youtu.be,3/12/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1CGBg1qy0mlYm5bSLbqWViEdDpAzApgCFGD3-ZjfpX0U/edit#gid=0,,
Bassgazm - Pychopath,Bassgazm,US Website Ads,5000,0,,https://www.youtube.com/watch?v=8FsnOxvz62M,3/12/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1DTYCTnYmKQKuaqQJQsOobEFRYls84rQJ_U5BYfZ_4xY/edit#gid=0,,
Bassgazm - Pychopath,Bassgazm,US Display,5000,0,,https://www.youtube.com/watch?v=8FsnOxvz62M,3/12/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1DTYCTnYmKQKuaqQJQsOobEFRYls84rQJ_U5BYfZ_4xY/edit#gid=0,,
Bassgazm - Screws loose,Bassgazm,US Website Ads,5000,0,,https://www.youtube.com/watch?si=sqbUfHjLltFSrKtV&v=W7H3PyvKmTk&feature=youtu.be,3/12/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1b98w4Ze3pOVyM_mv7MC-oxNk4aq5hwN-f5J6U6c6eGY/edit#gid=0,,
Bassgazm - Screws loose,Bassgazm,US Display,5000,0,,https://www.youtube.com/watch?si=sqbUfHjLltFSrKtV&v=W7H3PyvKmTk&feature=youtu.be,3/12/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1b98w4Ze3pOVyM_mv7MC-oxNk4aq5hwN-f5J6U6c6eGY/edit#gid=0,,
Chase Roberts - Red Light,Chase Roberts,WW Website Ads,100000,0,,https://youtu.be/29qLZ5Fmi-Y?si=K6WuhKH9d9jX65HH,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1PGM98RsgnEVWOuuBAnZxAZKYsWinDSwXroOMpFrbHAw/edit,,
Leona Naess - Karma's Comet,Leona Naess,WW Display,20000,0,,https://youtu.be/Raj0LPK1C8Y,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1L4UXCogvMwKn9-4qleuoGXcLPcXAXpeM84NXWOuI6FM/edit,,
Leona Naess - Karma's Comet,Leona Naess,US Website Ads,5000,0,,https://youtu.be/Raj0LPK1C8Y,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1L4UXCogvMwKn9-4qleuoGXcLPcXAXpeM84NXWOuI6FM/edit,,
Leona Naess - Karma's Comet,Leona Naess,US Display,10000,0,,https://youtu.be/Raj0LPK1C8Y,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1CtiHnxOZa_fLXcVlPcV0X2uop8JO4UcS9lok0TmCpnY/edit,,
Linney - Back To Us (Acoustic Cover),Dim Mak,WW Display,22000,0,,https://www.youtube.com/watch?v=VuXQryPazyE,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1shcdWI7IBl2-uLG66FGJsTU1sE2DIje-0-jPjUrTcDU/edit,,
Linney - Back To Us (Acoustic Cover),Dim Mak,US Website Ads,5000,0,,https://www.youtube.com/watch?v=VuXQryPazyE,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1shcdWI7IBl2-uLG66FGJsTU1sE2DIje-0-jPjUrTcDU/edit,,
Linney - Back To Us (Acoustic Cover),Dim Mak,WW Website Ads,10000,0,,https://www.youtube.com/watch?v=VuXQryPazyE,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1shcdWI7IBl2-uLG66FGJsTU1sE2DIje-0-jPjUrTcDU/edit,,
Ookay - Going Down,Dim Mak,US Website Ads,5000,0,,https://www.youtube.com/watch?v=_Z2WFs9dJkU,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1CtiHnxOZa_fLXcVlPcV0X2uop8JO4UcS9lok0TmCpnY/edit,,
Ookay - Going Down,Dim Mak,WW Website Ads,10000,0,,https://www.youtube.com/watch?v=_Z2WFs9dJkU,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1CtiHnxOZa_fLXcVlPcV0X2uop8JO4UcS9lok0TmCpnY/edit,,
Ookay - Going Down,Dim Mak,WW Display,22000,0,,https://www.youtube.com/watch?v=_Z2WFs9dJkU,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1CtiHnxOZa_fLXcVlPcV0X2uop8JO4UcS9lok0TmCpnY/edit,,
"Wale The Sage - You, Not Alone",Shalizi Group,WW Website Ads,10000,0,,https://www.youtube.com/watch?v=M6rIUeCxcgQ,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1WMSowVsKj7bp1eR_V7SQsKfbmrm7gM0mkszIZHj606Q/edit,,
"Wale The Sage - You, Not Alone",Shalizi Group,US Display,15000,0,,https://www.youtube.com/watch?v=M6rIUeCxcgQ,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1WMSowVsKj7bp1eR_V7SQsKfbmrm7gM0mkszIZHj606Q/edit,,
"Wale The Sage - You, Not Alone",Shalizi Group,US Website Ads,10000,0,,https://www.youtube.com/watch?v=M6rIUeCxcgQ,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1WMSowVsKj7bp1eR_V7SQsKfbmrm7gM0mkszIZHj606Q/edit,,
"Wale The Sage - You, Not Alone",Shalizi Group,WW Display,25000,0,,https://www.youtube.com/watch?v=M6rIUeCxcgQ,3/8/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1WMSowVsKj7bp1eR_V7SQsKfbmrm7gM0mkszIZHj606Q/edit,,
3 Are Legend - We Are One,Dim Mak,WW Display,100000,0,,https://www.youtube.com/watch?v=COVqQjNzJD4,3/6/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/199T_eHwLvlN4Q-nZThgG_N7UnORng02sbsDq87K1h9I/edit#gid=0,,
3 Are Legend - We Are One,Dim Mak,WW Display,600000,0,,https://www.youtube.com/watch?v=COVqQjNzJD4,3/6/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/199T_eHwLvlN4Q-nZThgG_N7UnORng02sbsDq87K1h9I/edit#gid=0,,
3 Are Legend - We Are One,Dim Mak,US Skip,100000,0,,https://www.youtube.com/watch?v=COVqQjNzJD4,3/6/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/199T_eHwLvlN4Q-nZThgG_N7UnORng02sbsDq87K1h9I/edit#gid=0,,
"SVDDEN DEATH, HVDES - DYDGH",Shalizi Group,WW Display,75000,0,,https://www.youtube.com/watch?v=wtgX01tBG_s,3/4/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1VMbgjlmqukrMHaJvsbHzG90iBe1FnOfAH6vIOHcOfvY/edit#gid=0,,
"SVDDEN DEATH, HVDES - DYDGH",Shalizi Group,US Display,18000,0,,https://www.youtube.com/watch?v=wtgX01tBG_s,3/4/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1VMbgjlmqukrMHaJvsbHzG90iBe1FnOfAH6vIOHcOfvY/edit#gid=0,,
Afroki - Everything You Do,Dim Mak,US Display,22500,0,,https://www.youtube.com/watch?v=lf28qB0WrHg,3/1/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1853gl_-Z5nZV_bAkIuyNOAq1MO-f6SVwf4nvKYQ-Dxk/edit#gid=0,,
Afroki - Everything You Do,Dim Mak,WW Display,40000,0,,https://www.youtube.com/watch?v=lf28qB0WrHg,3/1/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1853gl_-Z5nZV_bAkIuyNOAq1MO-f6SVwf4nvKYQ-Dxk/edit#gid=0,,
Afroki - Everything You Do,Dim Mak,US Skip,22500,0,,https://www.youtube.com/watch?v=lf28qB0WrHg,3/1/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1853gl_-Z5nZV_bAkIuyNOAq1MO-f6SVwf4nvKYQ-Dxk/edit#gid=0,,
Afroki - Everything You Do,Dim Mak,US Website Ads,15000,0,,https://www.youtube.com/watch?v=lf28qB0WrHg,3/1/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1853gl_-Z5nZV_bAkIuyNOAq1MO-f6SVwf4nvKYQ-Dxk/edit#gid=0,,
JSTJR - Getting Started,Dim Mak,YouTube Eng. Ad,22000,0,,https://www.youtube.com/watch?v=YrXLVeIxZgA,3/1/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1ax-wtxZBD_t2nTod3jGc_SrrEMNDkkzKvNb1WW7NCrg/edit#gid=0,,
JSTJR - Getting Started,Dim Mak,US Website Ads,5000,0,,https://www.youtube.com/watch?v=YrXLVeIxZgA,3/1/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1ax-wtxZBD_t2nTod3jGc_SrrEMNDkkzKvNb1WW7NCrg/edit#gid=0,,
JSTJR - Getting Started,Dim Mak,WW Website Ads,10000,0,,https://www.youtube.com/watch?v=YrXLVeIxZgA,3/1/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1ax-wtxZBD_t2nTod3jGc_SrrEMNDkkzKvNb1WW7NCrg/edit#gid=0,,
3 Are Legend - We Are One,Dim Mak,WW Website Ads,10000,0,,https://www.youtube.com/watch?v=COVqQjNzJD4,2/23/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/199T_eHwLvlN4Q-nZThgG_N7UnORng02sbsDq87K1h9I/edit#gid=0,,
3 Are Legend - We Are One,Dim Mak,US Display,40000,0,,https://www.youtube.com/watch?v=COVqQjNzJD4,2/23/2024,Complete,,,,,Yes,$0,Paid,3 Are Legend - We Are One ft. Bryn Christopher [OFFICIAL LYRIC VIDEO],,
3 Are Legend - We Are One,Dim Mak,US Website Ads,10000,0,,https://www.youtube.com/watch?v=COVqQjNzJD4,2/23/2024,Complete,,,,,Yes,$0,Paid, https://docs.google.com/spreadsheets/d/199T_eHwLvlN4Q-nZThgG_N7UnORng02sbsDq87K1h9I/edit#gid=0,,
3 Are Legend - We Are One,Dim Mak,WW Display,50000,0,,https://www.youtube.com/watch?v=COVqQjNzJD4,2/23/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/199T_eHwLvlN4Q-nZThgG_N7UnORng02sbsDq87K1h9I/edit#gid=0,,
shndo - Erase Me (feat Bella Renee),Dim Mak,WW Website Ads,10000,0,,https://youtu.be/_YF0jgoI4-U,2/23/2024,Complete,,,,,Yes,$0,Paid,shndō - Erase Me (feat. Bella Renee) (Lyric Video),,
shndo - Erase Me (feat Bella Renee),Dim Mak,YouTube Eng. Ad,22000,0,,https://youtu.be/_YF0jgoI4-U,2/23/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1347l9dzyTJeHhPcVT8ljafEtOlL_3jyDklIblsfwUis/edit#gid=0,,
shndo - Erase Me (feat Bella Renee),Dim Mak,US Website Ads,5000,0,,https://youtu.be/_YF0jgoI4-U,2/23/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1347l9dzyTJeHhPcVT8ljafEtOlL_3jyDklIblsfwUis/edit#gid=0,,
Wacotron - Believer,Shalizi Group,WW Display,60000,0,,https://www.youtube.com/watch?v=QfhR6tMbqXc&pp=ygUId2Fjb3Ryb24%3D,2/23/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1iGmwDiwtNgmks__Lnnnz0LDFUnMjy1BolUoIvyPrqA4/edit#gid=1,,
Wacotron - Believer,Shalizi Group,WW Website Ads,25000,0,,https://www.youtube.com/watch?v=QfhR6tMbqXc&pp=ygUId2Fjb3Ryb24%3D,2/23/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1iGmwDiwtNgmks__Lnnnz0LDFUnMjy1BolUoIvyPrqA4/edit#gid=0,,
Wacotron - Believer,Shalizi Group,US Website Ads,10000,0,,https://www.youtube.com/watch?v=QfhR6tMbqXc&pp=ygUId2Fjb3Ryb24%3D,2/23/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1iGmwDiwtNgmks__Lnnnz0LDFUnMjy1BolUoIvyPrqA4/edit#gid=0,,
Wacotron - Believer,Shalizi Group,US Display,50000,0,,https://www.youtube.com/watch?v=QfhR6tMbqXc&pp=ygUId2Fjb3Ryb24%3D,2/23/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1iGmwDiwtNgmks__Lnnnz0LDFUnMjy1BolUoIvyPrqA4/edit#gid=2,,
QUINN - Staring Directly At The Sun,Phuture Collective,WW Display,25000,0,,https://youtu.be/p62YfgYesp0,2/21/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/183xQRl5VsEO-qOz_iF8NfLafRs1jQ01rSVokppngb1w/edit#gid=0,,
Zelly Ocho - Captured,Cleopatra Recs,US Website Ads,5000,0,,https://youtu.be/NDsQzlHfNyk?si=kdtErTrFGl6wBGQR,2/21/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/12AFUPcdvHVSzHHwsZqPHF2xR_VZrjsOrZo9f68I55dM/edit#gid=0,,
Zelly Ocho - Captured,Cleopatra Recs,US Display,5000,0,,https://youtu.be/p62YfgYesp0,2/21/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/12AFUPcdvHVSzHHwsZqPHF2xR_VZrjsOrZo9f68I55dM/edit#gid=0,,
4B - Can't Stop Me,Dim Mak,US Website Ads,5000,0,,https://www.youtube.com/watch?v=oS8zHufh2Ak,2/19/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1AKsu6xhMFgrZ3rzr6--rsEI4KTSaOCzZf3gKJkLrwI8/edit#gid=0,,
4B - Can't Stop Me,Dim Mak,WW Display,22000,0,,https://www.youtube.com/watch?v=oS8zHufh2Ak,2/19/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1AKsu6xhMFgrZ3rzr6--rsEI4KTSaOCzZf3gKJkLrwI8/edit#gid=0,,
4B - Can't Stop Me,Dim Mak,WW Website Ads,10000,0,,https://www.youtube.com/watch?v=oS8zHufh2Ak,2/19/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1AKsu6xhMFgrZ3rzr6--rsEI4KTSaOCzZf3gKJkLrwI8/edit#gid=0,,
KAAZE - In The Dark,Dim Mak,WW Display,22000,0,,https://www.youtube.com/watch?v=2GZlGTaXAtA&feature=youtu.be,2/19/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1tIDd_986KUG2Uuqa0zdRqPRaiegVzqJ67kATbpdvwxY/edit#gid=0,,
KAAZE - In The Dark,Dim Mak,WW Website Ads,10000,0,,https://www.youtube.com/watch?v=2GZlGTaXAtA&feature=youtu.be,2/19/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1tIDd_986KUG2Uuqa0zdRqPRaiegVzqJ67kATbpdvwxY/edit#gid=0,,
KAAZE - In The Dark,Dim Mak,US Website Ads,5000,0,,https://www.youtube.com/watch?v=2GZlGTaXAtA&feature=youtu.be,2/19/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1tIDd_986KUG2Uuqa0zdRqPRaiegVzqJ67kATbpdvwxY/edit#gid=0,,
Liiuhm - FLTA,Priime,US Website Ads,5000,0,,https://youtu.be/DLGcxLgeOfk?si=mkMRM-rEEPjbU8rM,2/19/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1zPNy8bUIB1SEJvOH6NmXFRYEdbHYQCKMxCQlfbscUFU/edit#gid=0,,
Liiuhm - FLTA,Priime,US Display,20000,0,,https://youtu.be/DLGcxLgeOfk?si=mkMRM-rEEPjbU8rM,2/19/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1zPNy8bUIB1SEJvOH6NmXFRYEdbHYQCKMxCQlfbscUFU/edit#gid=0,,
Maui Mac - Fly Shit,Goodtalk,WW Display,7000,0,,https://www.youtube.com/watch?v=uiBkp_RX9BQ,2/16/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1U6VfsTkmVOKmXPAeCvfPn1BPX05cFoFuRz8fr12CrOA/edit#gid=0,,
Maui Mac - Fly Shit,Goodtalk,US Display,10000,0,,https://www.youtube.com/watch?v=uiBkp_RX9BQ,2/16/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1U6VfsTkmVOKmXPAeCvfPn1BPX05cFoFuRz8fr12CrOA/edit#gid=0,,
Maui Mac - Fly Shit,Goodtalk,WW Website Ads,10000,0,,https://www.youtube.com/watch?v=uiBkp_RX9BQ,2/16/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1U6VfsTkmVOKmXPAeCvfPn1BPX05cFoFuRz8fr12CrOA/edit#gid=0,,
NEYVO - Gettin' Crazier,Neyvo,WW Display,10000,0,,https://youtu.be/33DE2Jix5_Q,2/16/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/10gs7M6zJo4t9N3go5CDjEx-G_RQmFAY57Rly50UYchM/edit#gid=0,,
Saint Punk - Without You,Dim Mak,WW Website Ads,10000,0,,https://youtu.be/9t__uMAibag,2/14/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1sfR-yKXa5xMUI8S59WB22hUbeoxE0nfK47DZah4N7As/edit#gid=0,,
Saint Punk - Without You,Dim Mak,WW Display,22000,0,,https://youtu.be/9t__uMAibag,2/14/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1sfR-yKXa5xMUI8S59WB22hUbeoxE0nfK47DZah4N7As/edit#gid=0,,
Saint Punk - Without You,Dim Mak,US Website Ads,5000,0,,https://youtu.be/9t__uMAibag,2/14/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1sfR-yKXa5xMUI8S59WB22hUbeoxE0nfK47DZah4N7As/edit#gid=0,,
Levity - Flip It (Bassgasm Remix),Bassgazm,US Display,10000,0,,https://www.youtube.com/watch?v=c_fns9nbeqw,2/12/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1LaIR5SOS5JQPAZDZy21hdu_mzNOtmlTo6N-trX5fmYQ/edit#gid=0,,
"SVDDEN DEATH, HVDES - DYDGH",Shalizi Group,US Website Ads,20000,0,,https://www.youtube.com/watch?v=wtgX01tBG_s,2/9/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1VMbgjlmqukrMHaJvsbHzG90iBe1FnOfAH6vIOHcOfvY/edit#gid=0,,
"SVDDEN DEATH, HVDES - DYDGH",Shalizi Group,WW Website Ads,20000,0,,https://www.youtube.com/watch?v=wtgX01tBG_s,2/9/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1VMbgjlmqukrMHaJvsbHzG90iBe1FnOfAH6vIOHcOfvY/edit#gid=0,,
Wolfgang Gartner - Automatic,Dim Mak,US Website Ads,5000,0,,https://youtu.be/TvY2H6v7Tlo,2/9/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1hpGVryo73fwFJsChQFAC_xwiEr1AiPtEVJmZ7DJBC58/edit#gid=0,,
Wolfgang Gartner - Automatic,Dim Mak,WW Display,22000,0,,https://youtu.be/TvY2H6v7Tlo,2/9/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1hpGVryo73fwFJsChQFAC_xwiEr1AiPtEVJmZ7DJBC58/edit#gid=0,,
Wolfgang Gartner - Automatic,Dim Mak,WW Website Ads,10000,0,,https://youtu.be/TvY2H6v7Tlo,2/9/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/1hpGVryo73fwFJsChQFAC_xwiEr1AiPtEVJmZ7DJBC58/edit#gid=0,,
Brandon Sea - Price of Fame,"Priime,Brandon Sea",US Display,50000,50000,,https://m.youtube.com/watch?v=W93urwf82k4&pp=ygUZQnJhbmRvbiBzZWEgcHJpY2Ugb2YgZmFtZQ%3D%3D,2/2/2024,Complete,,,,,Yes,$0,Paid,https://docs.google.com/spreadsheets/d/13-dNOr6sD9cdb4gnzkbaeh_jsN06fHusCI0RrW_1HaA/edit#gid=0,,
